section	key	srcproj	tgtproj	params
REG	epsg:2507	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2508	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2509	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2510	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2511	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2512	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2513	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2514	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2515	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2516	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2517	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2518	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2519	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2520	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2521	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2522	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2523	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:25231	longlat	utm	a,b,no_defs,proj,units,zone
REG	epsg:2524	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2525	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2526	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2527	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2528	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2529	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2530	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2531	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2532	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2533	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2534	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2535	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2536	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2537	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2538	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2539	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:25391	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:25392	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:25393	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:25394	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:25395	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2540	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2541	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2542	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2543	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2544	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2545	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2546	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2547	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2548	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2549	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2550	longlat	utm	ellps,no_defs,proj,south,towgs84,units,zone
REG	epsg:2551	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2552	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2553	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2554	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2555	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2556	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2557	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2558	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2559	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2560	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2561	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2562	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2563	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2564	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2565	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2566	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2567	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2568	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2569	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2570	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:25700	longlat	merc	ellps,k,lon_0,no_defs,pm,proj,towgs84,units,x_0,y_0
REG	epsg:2571	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2572	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2573	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2574	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2575	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2576	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2577	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2578	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2579	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2580	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2581	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2582	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:25828	longlat	utm	ellps,no_defs,proj,towgs84,units,zone
REG	epsg:25829	longlat	utm	ellps,no_defs,proj,towgs84,units,zone
REG	epsg:2583	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:25830	longlat	utm	ellps,no_defs,proj,towgs84,units,zone
REG	epsg:25831	longlat	utm	ellps,no_defs,proj,towgs84,units,zone
REG	epsg:25832	longlat	utm	ellps,no_defs,proj,towgs84,units,zone
REG	epsg:25833	longlat	utm	ellps,no_defs,proj,towgs84,units,zone
REG	epsg:25834	longlat	utm	ellps,no_defs,proj,towgs84,units,zone
REG	epsg:25835	longlat	utm	ellps,no_defs,proj,towgs84,units,zone
REG	epsg:25836	longlat	utm	ellps,no_defs,proj,towgs84,units,zone
REG	epsg:25837	longlat	utm	ellps,no_defs,proj,towgs84,units,zone
REG	epsg:25838	longlat	utm	ellps,no_defs,proj,towgs84,units,zone
REG	epsg:2584	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2585	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2586	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2587	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2588	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:25884	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2589	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2590	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2591	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2592	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2593	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:25932	longlat	utm	ellps,no_defs,proj,south,towgs84,units,zone
REG	epsg:2594	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2595	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2596	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2597	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2598	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2599	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2600	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2601	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2602	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2603	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2604	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2605	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2606	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2607	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2608	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2609	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2610	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2611	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2612	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2613	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2614	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2615	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2616	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2617	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2618	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2619	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:26191	longlat	lcc	a,b,k_0,lat_0,lat_1,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:26192	longlat	lcc	a,b,k_0,lat_0,lat_1,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:26193	longlat	lcc	a,b,k_0,lat_0,lat_1,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:26194	longlat	lcc	a,b,k_0,lat_0,lat_1,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:26195	longlat	lcc	a,b,k_0,lat_0,lat_1,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2620	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2621	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2622	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2623	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:26237	longlat	utm	ellps,no_defs,proj,towgs84,units,zone
REG	epsg:2624	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2625	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2626	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2627	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2628	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2629	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2630	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2631	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2632	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2633	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:26331	longlat	utm	ellps,no_defs,proj,towgs84,units,zone
REG	epsg:26332	longlat	utm	ellps,no_defs,proj,towgs84,units,zone
REG	epsg:2634	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2635	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2636	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2637	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2638	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2639	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:26391	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:26392	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:26393	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2640	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2641	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2642	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2643	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:26432	longlat	utm	ellps,no_defs,proj,south,towgs84,units,zone
REG	epsg:2644	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2645	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2646	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2647	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2648	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2649	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2650	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2651	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2652	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2653	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2654	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2655	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2656	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2657	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2658	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2659	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:26591	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,pm,proj,towgs84,units,x_0,y_0
REG	epsg:26592	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,pm,proj,towgs84,units,x_0,y_0
REG	epsg:2660	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2661	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2662	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2663	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:26632	longlat	utm	a,b,no_defs,proj,towgs84,units,zone
REG	epsg:2664	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2665	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2666	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2667	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2668	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:2669	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:26692	longlat	utm	a,b,no_defs,proj,south,towgs84,units,zone
REG	epsg:2670	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:26701	longlat	utm	datum,no_defs,proj,units,zone
REG	epsg:26702	longlat	utm	datum,no_defs,proj,units,zone
REG	epsg:26703	longlat	utm	datum,no_defs,proj,units,zone
REG	epsg:26704	longlat	utm	datum,no_defs,proj,units,zone
REG	epsg:26705	longlat	utm	datum,no_defs,proj,units,zone
REG	epsg:26706	longlat	utm	datum,no_defs,proj,units,zone
REG	epsg:26707	longlat	utm	datum,no_defs,proj,units,zone
REG	epsg:26708	longlat	utm	datum,no_defs,proj,units,zone
REG	epsg:26709	longlat	utm	datum,no_defs,proj,units,zone
REG	epsg:2671	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:26710	longlat	utm	datum,no_defs,proj,units,zone
REG	epsg:26711	longlat	utm	datum,no_defs,proj,units,zone
REG	epsg:26712	longlat	utm	datum,no_defs,proj,units,zone
REG	epsg:26713	longlat	utm	datum,no_defs,proj,units,zone
REG	epsg:26714	longlat	utm	datum,no_defs,proj,units,zone
REG	epsg:26715	longlat	utm	datum,no_defs,proj,units,zone
REG	epsg:26716	longlat	utm	datum,no_defs,proj,units,zone
REG	epsg:26717	longlat	utm	datum,no_defs,proj,units,zone
REG	epsg:26718	longlat	utm	datum,no_defs,proj,units,zone
REG	epsg:26719	longlat	utm	datum,no_defs,proj,units,zone
REG	epsg:2672	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:26720	longlat	utm	datum,no_defs,proj,units,zone
REG	epsg:26721	longlat	utm	datum,no_defs,proj,units,zone
REG	epsg:26722	longlat	utm	datum,no_defs,proj,units,zone
REG	epsg:26729	longlat	tmerc	datum,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	epsg:2673	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:26730	longlat	tmerc	datum,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	epsg:26731	longlat	omerc	alpha,datum,gamma,k,lat_0,lonc,no_defs,no_uoff,proj,units,x_0,y_0
REG	epsg:26732	longlat	tmerc	datum,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	epsg:26733	longlat	tmerc	datum,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	epsg:26734	longlat	tmerc	datum,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	epsg:26735	longlat	tmerc	datum,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	epsg:26736	longlat	tmerc	datum,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	epsg:26737	longlat	tmerc	datum,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	epsg:26738	longlat	tmerc	datum,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	epsg:26739	longlat	tmerc	datum,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	epsg:2674	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:26740	longlat	lcc	datum,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	epsg:26741	longlat	lcc	datum,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	epsg:26742	longlat	lcc	datum,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	epsg:26743	longlat	lcc	datum,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	epsg:26744	longlat	lcc	datum,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	epsg:26745	longlat	lcc	datum,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	epsg:26746	longlat	lcc	datum,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	epsg:26747	longlat	lcc	datum,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	epsg:26748	longlat	tmerc	datum,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	epsg:26749	longlat	tmerc	datum,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	epsg:2675	longlat	tmerc	ellps,k,lat_0,lon_0,no_defs,proj,towgs84,units,x_0,y_0
REG	epsg:26750	longlat	tmerc	datum,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	epsg:26751	longlat	lcc	datum,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	epsg:26752	longlat	lcc	datum,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	epsg:26753	longlat	lcc	datum,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	epsg:26754	longlat	lcc	datum,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	epsg:26755	longlat	lcc	datum,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	epsg:26756	longlat	lcc	datum,lat_0,lat_1,lat_2,lon_0,no_defs,proj,units,x_0,y_0
REG	epsg:26757	longlat	tmerc	datum,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
REG	epsg:26758	longlat	tmerc	datum,k,lat_0,lon_0,no_defs,proj,units,x_0,y_0
